taxon_oid,domain,taxon_name
2124908037,*Microbiome,"Permafrost microbial communities from permafrost in Bonanza Creek, Alaska - Bog Site B3 (B3_GZCA_v)"
2124908038,*Microbiome,"Permafrost microbial communities from permafrost in Bonanza Creek, Alaska - Bog Site B3 (B3_all_CLC)"
2124908039,*Microbiome,"Soil microbial communities from permafrost in Bonanza Creek, Alaska, sample from Bog Site B4 (B4_velvet)"
2124908040,*Microbiome,"Soil microbial communities from permafrost in Bonanza Creek, Alaska, sample from Bog Site B4 (B4_CLC)"
2124908041,*Microbiome,"Permafrost microbial communities from permafrost in Bonanza Creek, Alaska -  Permafrost Layer P3 (P3_CLC)"
2124908043,*Microbiome,"Permafrost microbial communities from permafrost in Bonanza Creek, Alaska - Active Layer A2 (A2_CLC_pe)"
2124908044,*Microbiome,"Soil microbial communities from permafrost in Bonanza Creek, Alaska, sample from Active Layer A5 (A5_CLC_pe)"
2124908045,*Microbiome,Soil microbial communities from Great Prairies - Kansas assembly 1 01_01_2011 (Feb 2011 2 lanes Illumina)
2140918001,*Microbiome,"Hot spring microbial communities from One Hundred Springs Plain, Yellowstone National Park, Wyoming, USA - OSP_D (OSP_D)"
2140918003,*Microbiome,"Marine sediment archaeal communities from Santa Barbara Basin, CA, that are methane-oxidizing, sample 12-15 cm (ANME Sed A12 12-15 cm)"
2140918004,*Microbiome,"Marine sediment archaeal communities from Santa Barbara Basin, CA, that are methane-oxidizing, sample 15-18 cm (ANME Sed A12 15-18 cm)"
2140918005,*Microbiome,"Marine sediment microbial communities from Arctic Ocean, off the coast from Alaska - sample from high methane PC12-225-485cm (High methane PC12-225-485cm Jan 2011 assembly)"
2140918006,*Microbiome,"Permafrost microbial communities from permafrost in Bonanza Creek, Alaska - Permafrost Layer P1 (P1_CLC_pe)"
2140918007,*Microbiome,"Permafrost microbial communities from permafrost in Bonanza Creek, Alaska - Active_all (Active_all_CLC)"
2140918008,*Microbiome,"Permafrost microbial communities from permafrost in Bonanza Creek, Alaska - Bog_all (Bog_all_CLC)"
2140918009,*Microbiome,"Permafrost microbial communities from permafrost in Bonanza Creek, Alaska - Bog Site B3 (B3_GZOS_Velvetvs2)"
2140918012,*Microbiome,"Sediment microbial communities from Lake Washington, Seattle, for Methane and Nitrogen Cycles, sample from flow sorted anaerobic no nitrate (Flow sorted anaerobic no nitrate Feb 2011 assembly)"
2140918017,*Microbiome,"Hypersaline microbial communities from Antarctic Deep Lake, sample 24m 0.8um (24 m 0.8 um 454/Illumina combined Jan 2011)"
2140918023,*Microbiome,"Permafrost microbial communities from permafrost in Bonanza Creek, Alaska - Bog Site B3 (B3_GZBA_CLC)"
2140918025,*Microbiome,"Permafrost microbial communities from permafrost in Bonanza Creek, Alaska - Bog Site B3 (B3_noscaf_velvet)"
2140918027,*Microbiome,"Hypersaline microbial communities from Antarctic Deep Lake, sample 36m 3.0um, 0.8um, 0.1um pool (HWGG+HTSY Jan 2011)"
2149837010,*Microbiome,"Fresh water microbial communities from LaBonte Lake, Laramie, Wyoming, sample from pre-bloom (pre-bloom)"
2149837011,*Microbiome,"Fresh water microbial communities from LaBonte Lake, Laramie, Wyoming, sample from post-bloom (post-bloom)"
2149837027,*Microbiome,"Marine microbial communities from Deepwater Horizon subsurface plume in Gulf of Mexico, 52-1 Below Plume (52-1 Below Plume)"
2156126000,*Microbiome,"Compost microbial communities from Sao Paulo Zoo, Brazil - C4"
2156126001,*Microbiome,"Compost microbial communities from Sao Paulo Zoo, Brazil - C5"
2156126002,*Microbiome,"Microbial communities from bioreactor (seeded with sewage sludge) at LBNL, California, USA - Biofuel metagenome 2 (Biofuel metagenome 2 Illumina assembly)"
2156126005,*Microbiome,Marine Trichodesmium cyanobacterial communities from the Bermuda Atlantic Time-Series
2162886001,*Microbiome,"Amitermes wheeleri hindgut microbial communities from Arizona, USA - 2 (Metatranscriptome assembly_May2011)"
2162886006,*Microbiome,"Switchgrass rhizosphere bacterial communities from Rose Lake, Michigan, USA - RL3 (Rhizosphere RL3 April 2011 assembly)"
2162886007,*Microbiome,"Switchgrass rhizosphere bacterial communities from Rose Lake, Michigan, USA - RL2 (Rhizosphere RL2 April 2011 assembly)"
2162886008,*Microbiome,"Soil microbial communities from Puerto Rico rain forest, that decompose switchgrass - Feedstock-adapted consortia SG + Fe (SG + Fe, May 2011 assembly)"
2162886011,*Microbiome,"Miscanthus rhizosphere microbial communities from Kellogg Biological Station, MSU, sample Rhizosphere Soil Replicate 1: eDNA_1 (Rhizosphere replicate 1 April 2011 assembly)"
2162886012,*Microbiome,"Miscanthus rhizosphere microbial communities from Kellogg Biological Station, MSU, sample Bulk Soil Replicate 1 : eDNA_1 (Bulk soil 1 April 2011 assembly)"
2162886013,*Microbiome,"Switchgrass rhizosphere bacterial communities from Rose Lake, Michigan, USA - RL2 Bulk Soil (Bulk soil RL2 April 2011 assembly)"
2166559021,*Microbiome,"Fresh water microbial communities from LaBonte Lake, Laramie, Wyoming, sample from peak-bloom 2 (Peak bloom metagenome 2)"
2166559022,*Microbiome,"Fresh water microbial communities from LaBonte Lake, Laramie, Wyoming, sample from algal/cyanobacterial bloom material peak-bloom 1 (algal/cyano bloom peak-bloom 1)"
2166559024,*Microbiome,"Microbial communities from bioreactor (seeded with sewage sludge) at LBNL, California, USA - Biofuel metagenome 3 version 1 (Biofuel metagenome 3 Illumina assembly)"
2189573022,*Microbiome,"Soil microbial communities from Puerto Rico rain forest, that decompose switchgrass - feedstock-adapted consortia SG only (SG only, May 2011 assembly)"
2189573023,*Microbiome,"Fresh water microbial communities from LaBonte Lake, Laramie, Wyoming, sample from algal/cyanobacterial bloom material peak-bloom 2 (algal/cyano bloom peak-bloom 2)"
2189573024,*Microbiome,Echo Passage metagenome
2189573029,*Microbiome,"Bankia setacea gill microbiome from Puget Sound WA, LANL assembly"
2199034001,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - Practice 03JUN2009 epilimnion (Trout Bog Practice 03JUN2009 epilimnion June 2011 assem)"
2199034002,*Microbiome,"Soil microbial communities from bioreactor at Alameda Naval Air Station, CA, contaminated with Chloroethene -196 (Jan 2009 assem)"
2199352000,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - Practice 03JUN2009 hypolimnion (Trout Bog Practice 03JUN2009 hypolimnion June 2011 assem)"
2199352001,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - Practice 18AUG2009 epilimnion (Trout Bog Practice 18AUG2009 epilimnion June 2011 assem)"
2199352002,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - Practice 18AUG2009 hypolimnion (Trout Bog Practice 18AUG2009 hypolimnion June 2011 assem)"
2199352003,*Microbiome,"Freshwater microbial communities from Lake Mendota, WI - Practice 20APR2010 epilimnion (Lake Mendota Practice 20APR2010 epilimnion June 2011 assem)"
2199352004,*Microbiome,"Freshwater microbial communities from Lake Mendota, WI - Practice 15JUN2010 epilimnion (Lake Mendota Practice 15JUN2010 epilimnion June 2011 assem)"
2199352005,*Microbiome,"Freshwater microbial communities from Lake Mendota, WI - Practice 29OCT2010 epilimnion (Lake Mendota Practice 29OCT2010 epilimnion June 2011 assem)"
2199352008,*Microbiome,"Thermophilic microbial communities from the Joint Bioenergy Institute, California, USA of rice/straw/compost enrichment - eDNA_2 (Thermophilic 454/Illumina Combined  June 2011 assem)"
2199352009,*Microbiome,"Marine subseafloor sediment microbial communities, sample from White Oak River Estuary, NC, USA 14E (White Oak River Estuary  June 2011 assem)"
2199352010,*Microbiome,"Tetrad forming microbial communities from wastewater bioreactor at Univ of Illinois, Urbana Champaign: Sample 888 (TFO_454_Illumina)"
2199352012,*Microbiome,Mesophilic microbial community from rice straw/compost enrichment Sample: eDNA_1 (Mesophilic 454/Illumina Combined June 2011 assem)
2199352027,*Microbiome,"Microbial communities from bioreactor (seeded with sewage sludge) at LBNL, California, USA - Biofuel metagenome 3 version 2 (Biofuel metagenome 3 July 2011 assem)"
2199352028,*Microbiome,"Subaerial biofilm microbial communities from sulfidic caves, Italy, that are extremely acidic - Acquasanta AS5 (AS5 metagenome (Draft assembly w/ Newbler v. 2.6, contigs > 300 bp))"
2199352029,*Microbiome,"Subaerial biofilm microbial communities from sulfidic caves, Italy, that are extremely acidic - Ramo Sulfureo RS9 (RS9 metagenome (Draft assembly w/ Newbler v. 2.6, contigs > 300 bp)"
2199352030,*Microbiome,"Compost microbial communities from Sao Paulo Zoo, Brazil - ZC2"
2199352035,*Microbiome,Thermal compost  microbial communities from rain forest in Puerto Rico (Compost thermophiles - Biomass metagenome May 2011 assem)
2209111000,*Microbiome,"Soil microbial communities from Colorado Plateau, Greene Butte sample - Dark Crust, Colorado Plateau, Green Butte (Dark Crust, Colorado Plateau, Green Butte  June 2011 assem)"
2209111003,*Microbiome,"Compost microbial communities from Sao Paulo Zoo, Brazil - ZC1"
2209111006,*Microbiome,Arabidopsis rhizosphere microbial communities from the University of North Carolina - sample Wild type Col-0 (Arabidopsis rhizosphere microbiome-wild type Col-0 454/Illumina 2011 July Assem)
2209111015,*Microbiome,Tailings pond microbial communities from Northern Alberta -TP6_2008_2010:
2225789003,*Microbiome,Passalidae beetle gut microbial communities from Costa Rica -Larvae (2ML+2BL) (Larvae (2ML+2BL) August 2011 assem)
2225789004,*Microbiome,Passalidae beetle gut microbial communities from Costa Rica -Larvae (4BL+4ML+4MSL) (Larvae (4BL+4ML+4MSL) Sept. 2011 assem)
2228664000,*Microbiome,Panchlora_midgut_metagenome (Midgut August 2011 assem)
2228664008,*Microbiome,Tailings pond microbial communities from Northern Alberta -TP6_2008_30ft:
2228664009,*Microbiome,Oil sands microbial community from Northern Alberta which degrade Naphthaline
2228664010,*Microbiome,"Hydrocarbon resource environments microbial communities from Canada and USA - Toluene degrading community from Alberta, Canada"
2228664011,*Microbiome,Coal Bed microbial communities from Alberta -Trident_1560D
2228664012,*Microbiome,"Tar lake microbial communities from La Brea, Trinidad and Tobago"
2228664013,*Microbiome,Tailings pond microbial communities from Northern Alberta -TP6_2010
2228664018,*Microbiome,"Amitermes wheeleri hindgut microbial communities from Arizona, USA - 3 (Metagenome and Metatranscriptome Co-assembly_Oct 2011)"
2228664019,*Microbiome,"Nasutitermes corniger hindgut microbial communities from Florida, USA - 2 (Metagenome and Metatranscriptome Co-assembly_Oct 2011)"
2228664021,*Microbiome,"Soil microbial communities from Great Prairies - Iowa, Continuous Corn soil (Iowa, Continuous Corn soil, Oct 2011 Assem MSU gaii)"
2228664022,*Microbiome,"Soil microbial communities from Great Prairies - Iowa, Native Prairie soil (Iowa, Native Prairie soil, Oct 2011 Assem MSU gaii)"
2236347000,*Microbiome,"Hydrothermal vent plume microbial communities from the Guaymas Basin, Gulf of California - transcript assembly"
2236876000,*Microbiome,GB background transcript assembly
2236876001,*Microbiome,"Marine microbial communities from Columbia River, CM, sample from CR-7km from mouth, GS312-0p1-CR7-chlmax"
2236876002,*Microbiome,"Marine microbial communities from Columbia River, CM, sample from CR-7km from mouth, GS312-0p8-CR7-chlmax"
2236876003,*Microbiome,"Estuarine microbial communities from Columbia River, sample from South Channel ETM site, GS313-0p8-ETM-15m"
2236876004,*Microbiome,"Estuarine microbial communities from Columbia River, sample from South Channel ETM site, GS313-0p1-ETM-15m"
2236876005,*Microbiome,"Estuarine microbial communities from Columbia River, sample from South Channel ETM site, GS313-3LG-ETM-15m"
2236876006,*Microbiome,"Marine microbial communities from Columbia River, CM, sample from Cape Meares, GS311-0p8-Deep1200"
2236876007,*Microbiome,"Marine microbial communities from Columbia River, CM, sample from Cape Meares, GS311-0p1-Deep1200"
2236876008,*Microbiome,"Marine microbial communities from Columbia River, CM, sample from Cape Meares, GS311-3LG-Deep1200"
2236876009,*Microbiome,"Marine microbial communities from Columbia River, CM, sample from Newport Hydroline, GS310-0p8-Hyp-75m"
2236876010,*Microbiome,"Marine microbial communities from Columbia River, CM, sample from Newport Hydroline, GS310-0p1-Hyp-75m"
2236876011,*Microbiome,"Marine microbial communities from Columbia River, CM, sample from Newport Hydroline, GS310-3LG-Hyp-75m"
2236876020,*Microbiome,Tailings pond microbial communities from Northern Alberta -Short chain hydrocarbon degrading methanogenic enrichment culture  SCADC: (454 assembly)
3300000024,*Microbiome,"Microbial communities from multiple species of Shipworm: Sample from Bankia setacea gill BSg3 (Bankia setacea gill BSg3, Nov 2011 assem)"
3300000030,*Microbiome,"Wetland microbial communities from Twitchell Island in the Sacramento Delta, sample from surface sediment Feb2011 Site B1 Bulk (Wetland Surface Sediment Feb2011 Site B1 Bulk, Oct 2011 assem)"
3300000031,*Microbiome,"Wetland microbial communities from Twitchell Island in the Sacramento Delta, sample from surface sediment Feb2011 Site B1 Bulk (Wetland Surface Sediment Feb2011 Site B1 Bulk, Oct 2011 assem)"
3300000032,*Microbiome,Oil sands microbial community from Northern Alberta which degrade Naphthaline (NapDC: 454 and illumina hybrid assembly)
3300000033,*Microbiome,"Soil microbial communities from Great Prairies - Iowa, Continuous Corn soil (Iowa, Continuous Corn soil, Jan 2012 Assem MSU hiseq+gaii)"
3300000035,*Microbiome,"Hoatzin crop microbial communities from Cojedes, Venezuela - Epithelial fraction 12 (Hoatzin crop microbiome epithelium fraction 12 (Dec 2011 assem Abyss hiseq+gaii))"
3300000036,*Microbiome,Passalidae beetle gut microbial communities from Costa Rica - Gallery material (4MSU+4BSU+3MSU+3BSU) (Gallery material (4MSU+4BSU+3MSU+3BS) Dec 2011 assem)
3300000041,*Microbiome,"Arabidopsis rhizosphere microbial communities from the University of North Carolina - sample from Arabidopsis cpr5 old rhizosphere (Arabidopsis cpr5 old rhizosphere, Nov 2011 assem)"
